merchantidentifier,dateclosedforfraud,Flag_for_data_with_fraud_outcomes
36344143,,1
35725115,,1
36344309,,1
35725313,,1
36345517,,1
36133209,,1
35727507,,1
36346489,,1
35833749,,1
36347463,,1
36349609,,1
35834027,,1
36351701,,1
35730805,,1
36219289,,1
36221351,,1
35837017,,1
35838451,,1
36138389,,1
36222139,,1
36223743,,1
35735839,,1
35235111,,1
36412849,,1
36140401,,1
36140599,,1
36413973,,1
36416397,,1
35842229,,1
36417867,,1
35842739,,1
36418295,,1
36140717,,1
36418425,,1
36352791,,1
36359999,2013-05-29,1
36361191,,1
36361489,,1
36362459,,1
36362677,,1
36421711,,1
36423459,,1
36228907,,1
36230225,,1
36230657,,1
36371867,,1
36427501,,1
36427601,,1
36430917,,1
36430949,,1
36431595,,1
36432003,,1
36432633,,1
36433721,,1
36434895,,1
36437865,,1
35266263,,1
35268377,,1
35269565,,1
35270735,,1
35271231,,1
35272071,,1
35139117,,1
35272863,,1
35280799,,1
35295221,,1
35140651,,1
35295917,,1
35141625,,1
35296523,,1
35141807,,1
35146325,,1
35147137,,1
36377921,,1
36378563,,1
35739023,,1
36378745,,1
35739699,,1
36378897,,1
35845897,,1
36379339,,1
36143953,,1
36380695,,1
35850065,,1
36381257,2013-05-22,1
36146919,,1
36381455,,1
36147549,,1
36383467,,1
36384503,,1
36150201,,1
36384701,,1
36384801,,1
35851487,,1
36384999,,1
36231713,,1
36152035,,1
35852623,,1
36233231,,1
36238359,2013-05-13,1
35744255,,1
36239219,,1
36239385,,1
36153801,,1
36239667,,1
35744567,,1
36239717,,1
36153885,,1
36240177,,1
35853087,,1
36386915,,1
36392277,,1
36393085,,1
35853299,,1
36154989,,1
36393797,,1
36393813,,1
36155833,,1
36156689,,1
36394501,,1
36396137,,1
36243131,,1
36157845,,1
35747339,,1
36243725,,1
36158653,,1
35856749,,1
36246529,,1
36160399,2013-08-07,1
36445207,,1
35749371,,1
36447567,,1
36161013,,1
36449829,,1
35750043,,1
35865051,,1
36454659,,1
36164905,,1
36455173,,1
35755143,,1
36456143,,1
35866979,,1
35867197,,1
35756711,,1
36457763,,1
36169497,,1
36460021,,1
36170911,,1
35762257,,1
36261859,,1
36174061,,1
36267751,,1
35763627,,1
36174873,,1
36268211,,1
35765623,,1
35766149,,1
36176139,,1
36269565,,1
36269913,,1
36276161,,1
36176175,,1
35769817,,1
36277749,,1
36278423,,1
35774927,,1
36396617,,1
36399041,,1
36400423,,1
36187909,,1
37544319,,1
37764037,,1
37545131,,1
37766033,,1
37545659,,1
37766413,2014-10-29,1
37546747,,1
37766611,,1
37547575,,1
37766695,,1
37767007,,1
37547623,,1
37768243,,1
37531005,,1
37548379,,1
37531963,,1
37775389,,1
37533381,,1
37778573,,1
37552999,,1
37781247,,1
37553941,,1
37535975,,1
37782863,,1
37783295,,1
37536019,,1
37784083,,1
37554203,,1
37785603,,1
37785885,,1
37556579,,1
37786459,,1
37557027,,1
37786707,,1
37557277,,1
37787171,,1
37788673,,1
37790073,,1
37560441,,1
37741845,,1
37560639,,1
37561399,,1
37746035,,1
37564931,,1
37791957,,1
37536831,,1
37747935,,1
37537971,,1
37748359,,1
37538415,,1
37752817,,1
37541599,,1
37756065,,1
37756709,,1
37757851,,1
37761561,,1
37706533,,1
37700079,,1
37764481,,1
37707539,,1
37766659,,1
37701717,,1
37767965,,1
37768441,,1
37701781,,1
37772285,,1
37709239,,1
32819909,,1
32838487,,1
32839511,,1
32840169,,1
32841243,,1
32843785,2013-04-05,1
32844245,,1
32844495,,1
32844905,,1
32845963,,1
32846375,,1
32846719,,1
32848205,,1
32848699,,1
32850001,,1
32850547,,1
32819993,,1
37704767,,1
37710721,,1
37705017,,1
37713859,,1
37794049,,1
37707227,2014-01-13,1
37714765,,1
37708561,,1
37777337,,1
37715839,,1
37780933,,1
37716365,,1
37710789,,1
37718627,,1
37783061,,1
37711929,,1
37719371,,1
37783195,,1
37713265,,1
37720325,,1
37717491,,1
37784711,,1
37785421,,1
37785489,,1
37785837,,1
37717871,,1
37789547,,1
37724171,,1
37718695,,1
37719949,,1
37791015,,1
37725443,,1
37793109,,1
37799811,,1
37726647,,1
37724103,,1
37799827,,1
37729653,,1
37733709,,1
37751941,,1
37733081,,1
37752979,2013-07-26,1
37733263,,1
37756397,,1
37756511,,1
37759253,,1
37735159,,1
37761925,,1
37737899,,1
37762005,,1
37738145,,1
37762203,,1
37740225,,1
37762833,,1
37741927,,1
37763063,,1
37742917,,1
37765209,,1
37743033,,1
37744913,,1
37747077,,1
37734747,,1
37747389,,1
37749683,,1
37738875,,1
37740703,,1
37751613,,1
37742569,,1
37757835,,1
37758705,,1
37743975,,1
37707623,,1
37708347,,1
37708463,,1
37708529,,1
37766115,,1
37767355,,1
37767751,2013-09-02,1
37773029,,1
37776973,,1
37777849,,1
37778339,,1
37779647,,1
37782681,,1
37784479,,1
37784859,,1
37785801,,1
37758789,,1
37760025,,1
37760951,,1
37714073,2014-06-04,1
37718445,,1
37762171,,1
37745539,,1
37765475,,1
37766049,,1
37719569,,1
37722175,,1
37767601,,1
37722389,,1
37769863,2013-06-03,1
37722753,2014-04-22,1
37722999,,1
37769879,,1
37724073,,1
37724437,,1
37770091,,1
37753359,,1
37773243,,1
34540513,,1
37725641,,1
37788391,,1
37755293,,1
34541655,,1
37728163,,1
38039091,,1
37728179,,1
37758493,,1
38026731,,1
38041351,,1
38041763,,1
37729303,,1
37729799,,1
37730307,2013-12-11,1
37732319,,1
37732585,,1
37735227,,1
37737935,,1
37738129,,1
37740339,,1
36171307,,1
37740423,,1
37740803,,1
37741199,,1
36173965,,1
37743595,,1
35728067,,1
37744847,,1
37745675,,1
35731581,,1
37747275,,1
35732701,,1
37747357,,1
36174919,,1
37749219,,1
36175617,,1
37752119,,1
37752369,,1
38027259,,1
37753577,,1
37755621,,1
38042853,,1
37756131,,1
38043479,,1
38029753,,1
37757007,,1
37759101,,1
38045161,,1
38030789,,1
38031055,,1
37759467,,1
37734019,,1
38046251,,1
37735955,,1
37737405,,1
38031747,,1
38048793,,1
38048991,,1
37739119,,1
37718081,,1
37718825,,1
38034865,,1
38052637,,1
37720919,,1
37990579,,1
37721185,,1
37991241,,1
37721879,,1
38037241,,1
38037293,,1
38056529,,1
38058625,,1
38039949,,1
37996191,,1
37996769,,1
37724301,,1
37726333,,1
37996837,,1
37726761,2015-07-29,1
37726927,,1
37997233,,1
37727307,,1
37997727,,1
37998833,,1
35974511,,1
37727719,,1
37999739,,1
37729419,,1
37999823,,1
37731797,,1
38001537,,1
37734929,,1
38002243,,1
38004321,,1
38005843,,1
38006103,,1
38007213,,1
38008037,,1
38040325,,1
38012391,,1
37998749,,1
38000627,,1
38040691,2013-07-06,1
38001121,,1
38014933,,1
38001553,,1
38001601,,1
38016237,,1
38044683,,1
38020229,,1
38021219,,1
38025017,,1
38025709,,1
38026335,,1
38027061,,1
38027143,2015-11-03,1
32821823,2013-11-11,1
38028363,,1
38029291,,1
38029357,,1
32822135,,1
38029457,,1
32823109,,1
38030441,,1
32853091,,1
38030639,,1
38030955,,1
38031003,,1
38031087,,1
38033711,,1
38035495,,1
38035641,,1
38036099,,1
38043561,,1
38043661,,1
38044187,,1
38044717,,1
36179957,,1
35735677,,1
35736615,,1
35740097,,1
35740341,,1
35740757,,1
35742305,,1
35743697,,1
35747557,,1
35747605,2015-04-08,1
36299925,,1
36300781,,1
36303573,,1
36312925,2013-05-14,1
36314395,,1
38104795,2014-03-05,1
38104827,,1
37739255,,1
38104925,,1
38105239,,1
37739667,,1
38107271,,1
37742273,,1
38049075,,1
37742965,,1
38108293,,1
37744779,,1
38049487,,1
37745575,,1
38110187,,1
37746431,,1
38110469,,1
37746859,,1
38053147,,1
37747837,,1
38053659,,1
38054665,,1
38111807,,1
38113059,,1
38113193,,1
37747853,2013-06-18,1
37748723,,1
38056233,,1
37749499,,1
38056249,,1
37751561,,1
38113703,,1
37751859,,1
38056363,,1
37753015,,1
37757917,,1
38114445,,1
38058875,,1
37758987,,1
38117617,,1
37760405,,1
38061433,,1
37760519,,1
38118785,,1
37761711,,1
38119217,,1
37763609,,1
38120667,,1
37763989,,1
38121197,,1
37764515,,1
38067555,,1
37766877,,1
37770355,,1
37770669,,1
37771725,,1
38121327,,1
37773195,,1
38055425,,1
38069337,,1
38036481,,1
38122861,,1
38036861,,1
38016517,,1
38055857,,1
38046679,,1
38123505,,1
38002821,,1
38123719,,1
38123819,,1
38071629,,1
38071977,,1
38036959,,1
38072567,,1
38059651,,1
38073359,,1
38060573,,1
38073723,,1
38073791,,1
38061333,,1
38073839,,1
38061365,,1
38073875,,1
38003879,,1
38126507,,1
38041335,,1
38074365,,1
38005363,,1
38041961,,1
38075095,,1
38045921,,1
38131111,,1
38131773,,1
38005597,2014-07-02,1
38076461,,1
38049189,,1
38132661,,1
38067421,,1
38067687,,1
38133421,,1
38051481,,1
38134079,,1
38069171,,1
38135353,,1
38069301,,1
38060059,,1
38052933,,1
38080077,,1
38053709,,1
38081379,,1
38054169,,1
38056613,,1
38138851,,1
38081479,,1
38057025,,1
38139543,,1
38066811,,1
38140253,,1
38081661,,1
38141243,,1
38141441,,1
38142645,,1
36315499,,1
36317547,,1
36317761,,1
36317845,,1
36318023,,1
36318273,,1
36323223,,1
36323357,,1
36323935,,1
36324509,,1
36324693,,1
36325255,,1
36327745,,1
36001837,,1
36003931,,1
36004241,,1
36005135,,1
38142697,,1
38082401,,1
38082765,,1
38144905,,1
38145749,,1
38083775,,1
38146573,,1
38085059,,1
38086131,,1
38070555,,1
38086329,,1
38070655,,1
38070737,,1
38150861,,1
37310481,,1
37650759,,1
37311703,,1
37311871,,1
37651473,,1
37681157,,1
37682013,,1
37313471,,1
37653733,,1
37315071,,1
37315237,,1
37692755,,1
37315863,,1
37656387,,1
37318187,,1
37695429,,1
37283985,,1
37696285,,1
37697341,,1
37656735,2013-06-05,1
37656799,,1
37697575,,1
37698281,,1
37699123,,1
37699389,,1
37660529,,1
37699967,,1
37663583,,1
37700427,,1
37664225,,1
37665085,,1
37665797,,1
37703829,2013-08-15,1
37670429,,1
37671091,,1
37671569,,1
37671585,,1
37672857,,1
37673549,,1
37674025,,1
37674785,,1
37679953,,1
37682607,,1
37682675,,1
37685379,,1
37692177,,1
37693829,,1
37696863,,1
37697903,,1
37698117,,1
37701599,2013-06-20,1
37702557,,1
37705527,,1
37705777,,1
37319411,,1
37284017,,1
37319459,,1
37319973,,1
37320251,,1
37286097,,1
37320729,,1
37286195,,1
37321621,,1
37288305,,1
37323883,,1
37290483,,1
37324295,,1
37324341,,1
37291325,,1
37325451,,1
37292265,,1
37292909,,1
37293239,,1
37327035,,1
37294989,,1
37295599,,1
37295717,,1
37297235,,1
37298917,,1
37299709,,1
37300863,,1
37301705,,1
37302941,,1
37304641,,1
37306307,,1
37707441,,1
37677261,,1
37678745,,1
37679605,,1
37679887,,1
37680559,,1
37681933,,1
37661785,,1
37663219,,1
37664703,,1
37665283,2015-12-18,1
37667345,,1
37669821,,1
37671355,,1
37671537,,1
37673019,,1
37681289,,1
37682325,,1
37682425,,1
37684139,,1
37685827,,1
37685859,,1
37697889,,1
37698347,,1
37698561,,1
37699139,,1
37699421,,1
37700359,,1
37703465,,1
37704039,,1
37707295,,1
37707903,,1
37307563,,1
37709191,,1
37709869,,1
37309793,,1
37711055,,1
37311339,,1
37713149,,1
37313189,,1
37713811,,1
37315003,,1
37714353,,1
37319031,,1
37714583,,1
37319359,,1
37714947,,1
37320381,,1
37323289,,1
37715973,,1
37323851,,1
37675035,,1
37331519,,1
37675795,,1
37676469,,1
37289233,,1
37289379,,1
37677905,,1
37290153,,1
37679719,,1
37290863,,1
37681371,,1
37291029,,1
37684951,,1
37291441,,1
37292941,,1
37686005,,1
37492807,,1
37686353,2013-06-14,1
37493301,,1
37688897,,1
37497725,,1
37883645,,1
37498087,,1
37888033,,1
37493599,,1
37888643,,1
37495183,,1
37498467,,1
37499591,,1
37499987,,1
37500513,,1
37503255,,1
37504439,,1
37876531,,1
37504719,,1
37876813,,1
37505845,,1
37877193,,1
37506105,,1
37508929,,1
37877803,,1
37878511,,1
37879835,,1
37509721,,1
37881997,,1
37511883,,1
37885427,,1
37513153,,1
37886647,,1
37888231,,1
37513285,,1
37888397,,1
37889039,,1
37513633,,1
37891417,,1
37517411,,1
37517427,,1
37892751,,1
37518897,,1
37893777,,1
37519043,,1
37897951,2015-12-18,1
37520709,,1
37904137,,1
37522971,,1
37904863,2014-02-06,1
37525613,,1
37905539,,1
37526567,,1
37907785,,1
37530113,,1
37908823,,1
37878695,,1
37510215,,1
37510611,,1
37909255,,1
37910207,,1
37878809,,1
37511075,,1
37878923,,1
37912881,,1
37879023,,1
37915475,,1
37879205,,1
37916065,,1
37882587,,1
37916179,,1
37916709,,1
37916793,,1
37917883,,1
37918623,,1
37921315,,1
37922057,,1
37882619,,1
37883083,,1
37883513,,1
37885495,,1
37925209,,1
37886579,,1
37887141,,1
37885989,,1
37888461,,1
37886349,,1
37887109,,1
37929565,,1
37889949,2013-08-26,1
37931033,,1
37887557,,1
37931777,,1
37893659,,1
37511257,2013-06-21,1
37932269,,1
37894731,,1
37511387,2013-08-27,1
37894863,,1
37515529,,1
37894913,,1
37517015,2014-04-08,1
37932649,,1
37518349,,1
37519209,,1
37519719,,1
35944381,,1
36012523,,1
36013237,,1
35876779,,1
35877705,,1
35877773,,1
35879123,,1
35879753,,1
35883167,,1
36014291,,1
36015827,,1
36016057,,1
36018713,,1
36020147,,1
36024885,,1
36026271,,1
36028531,,1
37892121,,1
37935107,,1
37893907,,1
37899915,,1
37895111,,1
37902751,,1
37897555,,1
37897885,,1
37905523,,1
37905705,,1
37906895,,1
37898891,,1
37908641,,1
37900059,,1
37912485,,1
37905675,,1
37521471,,1
37912567,,1
37905889,,1
37912717,,1
37908031,,1
37914481,,1
37914563,,1
37915323,,1
37910223,,1
37499721,,1
37499919,,1
37499955,,1
37917455,,1
37496455,,1
37911909,,1
37497345,,1
37912021,,1
37497793,,1
37497907,,1
37918325,,1
37499159,,1
37912667,,1
37919961,,1
37920357,,1
37925307,,1
37499607,,1
37500133,,1
37926263,,1
37504043,,1
37919747,,1
37507163,,1
37920175,,1
37921233,,1
37514671,,1
37928507,,1
37516255,,1
37516337,,1
37923693,,1
37500743,,1
37934661,,1
37501321,,1
37926877,,1
37502327,,1
37935357,,1
37502839,,1
37928757,,1
37506205,,1
37937499,2013-07-27,1
37929383,,1
37509789,,1
37931279,,1
37932831,,1
37511039,,1
37933159,,1
37490843,,1
37934217,,1
37490859,,1
37934561,,1
37490895,,1
37936327,,1
37493817,,1
37891615,2014-02-13,1
37495349,,1
37497313,,1
37893809,,1
37497559,,1
37498929,,1
37499013,,1
37500759,,1
37502823,,1
37503073,,1
37503353,,1
37504475,,1
37507131,,1
32022975,,1
37508003,,1
37508169,,1
37508367,,1
37508383,,1
32916383,,1
37509211,,1
37511121,,1
32842697,,1
37511685,2015-06-05,1
32842909,,1
37513467,,1
32919801,,1
37894169,,1
37895013,,1
37896613,,1
32924371,,1
37900605,,1
32029905,,1
37901943,,1
32845931,,1
37907489,,1
32925049,,1
37907587,,1
32847053,,1
37908973,,1
32847381,,1
37909155,,1
32931633,,1
37910191,,1
32849595,,1
37912089,,1
37913875,,1
37914531,,1
37915307,,1
37916695,,1
37516103,,1
37916809,,1
37516733,,1
37894533,,1
37517677,,1
37894847,,1
37518235,,1
37895889,,1
37518381,2013-08-23,1
37896529,,1
37519125,,1
37899469,,1
37521537,,1
37898775,,1
37522857,,1
37899947,,1
37523153,,1
37525479,,1
37900491,,1
37901761,,1
37526915,,1
37902487,,1
37527839,,1
37903461,,1
37527905,,1
37529209,,1
37529375,,1
37904517,,1
37530577,,1
37972795,,1
37530839,,1
37531337,,1
37941429,,1
37532407,,1
37942169,,1
37942581,,1
32932291,,1
37533069,,1
37533481,,1
37974593,,1
37944759,,1
37945077,,1
37533563,,1
37945405,,1
37534257,,1
37975915,,1
37535147,,1
37947535,,1
37536383,,1
37979263,,1
37948125,,1
37979511,,1
37979991,,1
37949813,,1
37949995,,1
37954147,,1
37956493,,1
37956623,,1
37957763,,1
37958801,,1
37936161,,1
37936343,,1
37936395,,1
37962381,,1
37962745,,1
37937301,,1
37963755,,1
37937733,,1
37938193,,1
37965601,2013-06-08,1
37938557,,1
37966639,,1
37966903,,1
37968373,,1
37940289,,1
37940387,,1
37942269,,1
37970665,,1
37971425,,1
37943195,,1
37944315,,1
37537789,,1
37945207,,1
37513201,,1
37945837,,1
37513351,,1
37976125,,1
37948407,,1
37515697,,1
37948439,,1
37516203,,1
37978883,,1
37517047,,1
37518069,,1
37521835,,1
37522227,,1
37522987,,1
37523335,,1
37904549,,1
38186121,,1
37905919,,1
38123027,,1
37906561,,1
38187627,,1
37910671,,1
38124081,,1
37911051,,1
38124939,,1
37911133,,1
38126441,,1
37912947,,1
38188253,,1
38128869,,1
37909551,,1
38188863,,1
37912353,,1
37915787,,1
37917289,,1
38190461,,1
38191121,,1
37918013,,1
38129379,,1
37913609,,1
38191699,,1
37920473,,1
38191783,,1
37924037,,1
38193153,,1
37925109,,1
37914579,,1
38194421,,1
37918721,,1
38134047,,1
37918919,,1
38134443,,1
38134509,,1
38134677,,1
37919153,,1
38136855,,1
38140299,,1
38140467,,1
37928259,,1
38141259,,1
38221615,,1
37929747,,1
38222471,,1
38223595,,1
37932087,,1
38224383,,1
37933325,,1
38225857,,1
37934083,,1
38225889,,1
37934233,,1
37936245,,1
38228541,,1
37936509,,1
38228693,,1
37937881,,1
38439859,,1
37938027,,1
38440635,,1
37940685,,1
38441063,,1
37941445,,1
38441229,,1
37942335,,1
38441297,,1
38441427,,1
37942351,,1
37942831,,1
38442053,,1
37943061,,1
38442069,,1
37944281,,1
38387507,,1
37944379,,1
38387999,,1
37922485,,1
38389239,,1
38391071,,1
37925241,,1
38391269,,1
38392123,,1
37925703,,1
37925819,,1
37947057,,1
38395395,,1
38396085,,1
37947765,2015-11-04,1
38396679,,1
37949069,,1
37949283,2013-08-09,1
38397423,,1
38274511,,1
37950469,,1
38275173,,1
37919617,,1
38275205,,1
37923723,,1
37925953,,1
37932101,,1
38276857,,1
37932137,,1
38277185,2013-07-18,1
38277715,,1
37932185,,1
37932533,,1
37932581,,1
38399205,2013-06-17,1
37934067,,1
38399257,,1
38402979,,1
38404417,,1
37936427,,1
38404729,,1
37938339,,1
37938953,,1
38406559,,1
38406825,,1
37939069,,1
38407867,,1
37939861,,1
38408507,,1
37940867,,1
38408971,,1
38409169,,1
38402021,,1
38404099,,1
38404663,,1
38405969,,1
38406595,,1
38406907,,1
38408227,,1
38408425,,1
38409087,,1
35980535,,1
35984179,,1
35984907,,1
35997053,,1
35997647,,1
35998569,,1
35999263,2014-06-26,1
36442847,,1
36444363,,1
36545331,,1
36545415,,1
36547921,,1
36550047,,1
36550197,,1
36551089,,1
36552689,,1
36553615,,1
38411511,,1
37942961,,1
38413873,,1
37944363,,1
38414051,,1
37944463,,1
38414561,2015-12-18,1
38416693,,1
37945587,,1
38417005,,1
37946921,,1
37947089,,1
37948323,,1
37928159,,1
37950369,,1
38419349,,1
37930121,,1
38420121,,1
37930965,,1
37931049,,1
38422335,,1
38427089,,1
37932153,,1
38427255,,1
38412617,,1
38412715,2013-07-06,1
38431145,,1
38431957,,1
38433193,,1
38433277,,1
38418323,,1
38434065,2013-07-04,1
38434413,,1
38435601,,1
38420419,,1
38435965,,1
38436889,,1
38421877,,1
38438139,,1
38441677,,1
38441693,,1
38442547,,1
38442663,,1
38444725,,1
38445685,,1
38446325,,1
38447087,,1
37933477,,1
38448041,,1
38448305,,1
37936113,,1
37936411,,1
38404845,,1
38406893,,1
38407205,,1
38408623,,1
38410355,,1
38414727,,1
37938241,,1
38414743,,1
37954215,,1
38416311,,1
37940553,,1
38416411,,1
37941263,,1
38418491,,1
37941877,,1
38418887,,1
37941991,,1
37942137,,1
38421163,,1
37946297,,1
38427073,,1
37947337,,1
38428225,,1
37948605,,1
38433771,,1
37955637,,1
38434049,,1
37960089,,1
38434361,,1
37960749,,1
37960765,,1
37962333,,1
37962481,,1
37951593,,1
37951973,,1
37954497,,1
37956061,,1
37956227,,1
37958701,,1
37959117,,1
37959597,,1
37960469,,1
37924797,,1
37962911,,1
37926809,,1
37926893,,1
37965273,,1
37928523,,1
37966773,,1
37932335,,1
37968587,,1
37932997,,1
37969347,,1
37969743,,1
37965487,,1
37967185,,1
37935555,,1
37967549,,1
37937287,,1
37937401,,1
37938505,,1
